trip_id,started_at,ended_at,start_lat,start_lng,end_lat,end_lng
3167,01-02-2023 14:56,01-02-2023 14:58,38.9,-76.99,38.907444,-76.986813
3168,01-02-2023 14:56,01-02-2023 14:59,38.903097,-77.01898933,38.90304,-77.019027
3169,01-02-2023 14:56,01-02-2023 15:00,38.90113645,-77.03445107,38.903819,-77.0284
3170,01-02-2023 14:56,01-02-2023 15:07,38.86307337,-77.05454081,38.856425,-77.049232
3171,01-02-2023 14:56,01-02-2023 15:08,38.9024,-77.02622,38.89830174,-77.04691261
3172,01-02-2023 14:56,01-02-2023 15:11,38.9154,-77.0446,38.930282,-77.055599
3173,01-02-2023 14:56,01-02-2023 15:15,38.87056105,-77.04409495,38.861056,-77.049417
3174,01-02-2023 14:56,01-02-2023 15:15,38.8963,-77.045,38.889365,-77.077294
3175,01-02-2023 14:56,01-02-2023 15:21,38.902,-77.03353,38.89484064,-76.99591577
3176,01-02-2023 14:57,01-02-2023 15:05,38.91693645,-77.02963114,38.908142,-77.038359
3177,01-02-2023 14:57,01-02-2023 15:05,38.912659,-77.017669,38.913046,-77.032008
3178,01-02-2023 14:57,01-02-2023 15:07,38.903658,-77.031737,38.918199,-77.027171
3179,01-02-2023 14:57,01-02-2023 15:09,38.90980063,-77.03442693,38.917622,-77.01597
3180,01-02-2023 14:57,01-02-2023 15:10,38.894722,-77.045128,38.9059,-77.0325
3181,01-02-2023 14:57,01-02-2023 15:13,38.93132186,-77.02824712,38.925284,-77.032375
3182,01-02-2023 14:57,01-02-2023 15:15,38.87056105,-77.04409495,38.861056,-77.049417
3183,01-02-2023 14:57,01-02-2023 15:23,38.882489,-76.990121,38.9059957,-77.03980207
3184,01-02-2023 14:57,01-02-2023 15:40,38.89892547,-77.04885238,38.9086,-77.0323
3185,01-02-2023 14:58,01-02-2023 15:02,38.889988,-76.995193,38.88732,-76.983569
3186,01-02-2023 14:58,01-02-2023 15:03,38.93967417,-77.07527697,38.947607,-77.079382
3187,01-02-2023 14:58,01-02-2023 15:04,38.88732,-76.983569,38.88409515,-76.99523449
3188,01-02-2023 14:58,01-02-2023 15:09,38.90027633,-77.04298167,38.9154,-77.0446
3189,01-02-2023 14:58,01-02-2023 15:10,38.925636,-77.027112,38.89832574,-77.02795878
3190,01-02-2023 14:58,01-02-2023 15:13,38.89646475,-77.03338087,38.912648,-77.041834
3191,01-02-2023 14:58,01-02-2023 15:15,38.912659,-77.017669,38.908905,-77.04478
3192,01-02-2023 14:58,01-02-2023 15:19,38.901539,-77.046564,38.899972,-76.998347
3193,01-02-2023 15:00,01-02-2023 15:04,38.909394,-77.048728,38.90374145,-77.0424521
3194,01-02-2023 15:00,01-02-2023 15:11,38.92807167,-77.0236915,38.937849,-76.993509
3195,01-02-2023 15:00,01-02-2023 15:28,38.824793,-77.085066,38.818748,-77.047783
3196,01-02-2023 15:01,01-02-2023 15:01,38.844711,-76.987823,38.844711,-76.987823
3197,01-02-2023 15:01,01-02-2023 15:03,38.908094,-77.026975,38.913761,-77.027025
3198,01-02-2023 15:01,01-02-2023 15:07,38.91265017,-77.0744325,38.922581,-77.070334
3199,01-02-2023 15:01,01-02-2023 15:08,38.90276,-77.03863,38.90071063,-77.04644859
3200,01-02-2023 15:01,01-02-2023 15:08,38.899408,-77.015289,38.89484064,-76.99591577
3201,01-02-2023 15:01,01-02-2023 15:08,38.908142,-77.038359,38.9190185,-77.034449
3202,01-02-2023 15:01,01-02-2023 15:14,38.92,-77.07,38.930282,-77.055599
3203,01-02-2023 15:01,01-02-2023 15:15,38.869442,-77.104503,38.88625607,-77.08426237
3204,01-02-2023 15:02,01-02-2023 15:11,38.911268,-77.041829,38.90849,-77.063586
3205,01-02-2023 15:02,01-02-2023 15:17,38.886266,-77.022241,38.888255,-77.049437
3206,01-02-2023 15:02,01-02-2023 15:35,38.95,-77.08,38.94,-77.02
3207,01-02-2023 15:03,01-02-2023 15:06,38.887378,-77.001955,38.884916,-77.005965
3208,01-02-2023 15:03,01-02-2023 15:06,38.9076926,-77.07151249,38.905509,-77.065246
3209,01-02-2023 15:03,01-02-2023 15:07,38.913046,-77.032008,38.912648,-77.041834
3210,01-02-2023 15:03,01-02-2023 15:08,38.817019,-77.050105,38.812718,-77.044097
3211,01-02-2023 15:03,01-02-2023 15:09,38.9121,-77.0387,38.9154,-77.0446
3212,01-02-2023 15:03,01-02-2023 15:10,38.887378,-77.001955,38.89696,-77.00493
3213,01-02-2023 15:03,01-02-2023 15:11,38.912659,-77.017669,38.903819,-77.0284
3214,01-02-2023 15:04,01-02-2023 15:04,38.852929,-77.049723,38.852929,-77.049723
3215,01-02-2023 15:04,01-02-2023 15:09,38.91361767,-77.0270885,38.92,-77.02
3216,01-02-2023 15:04,01-02-2023 15:12,38.908094,-77.026975,38.897222,-77.019347
3217,01-02-2023 15:04,01-02-2023 15:13,38.921074,-77.031887,38.911268,-77.041829
3218,01-02-2023 15:04,01-02-2023 15:13,38.869442,-77.104503,38.880012,-77.107854
3219,01-02-2023 15:04,01-02-2023 15:14,38.89968,-77.041539,38.9055785,-77.027313
3220,01-02-2023 15:04,01-02-2023 15:20,38.862669,-76.994637,38.863743,-77.013814
3221,01-02-2023 15:04,01-02-2023 15:25,38.892275,-77.013917,38.888255,-77.0494365
3222,01-02-2023 15:04,01-02-2023 15:32,38.88637194,-77.01770067,38.893028,-77.026013
3223,01-02-2023 15:05,01-02-2023 15:08,38.90374145,-77.0424521,38.903658,-77.031737
3224,01-02-2023 15:05,01-02-2023 15:12,38.9190185,-77.034449,38.90276,-77.03863
3225,01-02-2023 15:05,01-02-2023 15:12,38.93668393,-77.02418089,38.92232434,-77.02708572
3226,01-02-2023 15:05,01-02-2023 15:13,38.903584,-77.044789,38.9086,-77.0323
3227,01-02-2023 15:05,01-02-2023 15:14,38.87865667,-77.02299633,38.88,-77.02
3228,01-02-2023 15:05,01-02-2023 15:14,38.915,-77.0078,38.905697,-77.005483
3229,01-02-2023 15:05,01-02-2023 15:17,38.92059933,-77.04363567,38.9076926,-77.07151249
3230,01-02-2023 15:05,01-02-2023 15:34,38.852929,-77.049723,38.890539,-77.049383
3231,01-02-2023 15:06,01-02-2023 15:10,38.93186,-77.0387615,38.924088,-77.040787
3232,01-02-2023 15:06,01-02-2023 15:10,38.90546971,-77.00213045,38.907908,-76.99707
3233,01-02-2023 15:06,01-02-2023 15:10,38.90571079,-77.04731762,38.905126,-77.056887
3234,01-02-2023 15:06,01-02-2023 15:12,38.928893,-77.03625,38.928893,-77.03625
3235,01-02-2023 15:06,01-02-2023 15:16,38.925284,-77.032375,38.9101,-77.0444
3236,01-02-2023 15:06,01-02-2023 15:22,38.925636,-77.027112,38.90276,-77.03863
3237,01-02-2023 15:06,01-02-2023 15:22,38.9101,-77.0444,38.9319,-77.0388
3238,01-02-2023 15:06,01-02-2023 15:22,38.890461,-76.988355,38.910972,-77.00495
3239,01-02-2023 15:06,01-02-2023 15:22,38.9024,-77.02622,38.887312,-77.025762
3240,01-02-2023 15:06,01-02-2023 15:43,38.869442,-77.104503,38.9154,-77.0446
3241,01-02-2023 15:07,01-02-2023 15:11,38.89830174,-77.04691261,38.903827,-77.053485
3242,01-02-2023 15:07,01-02-2023 15:14,38.885908,-76.991476,38.876751,-77.000736
3243,01-02-2023 15:07,01-02-2023 15:15,38.88732,-76.983569,38.894972,-77.003135
3244,01-02-2023 15:07,01-02-2023 15:16,38.902674,-77.021392,38.90374145,-77.0424521
3245,01-02-2023 15:07,01-02-2023 15:17,38.887312,-77.025762,38.894972,-77.003135
3246,01-02-2023 15:07,01-02-2023 15:17,38.8749485,-77.00238083,38.89696,-77.00493
3247,01-02-2023 15:07,01-02-2023 15:18,38.893028,-77.026013,38.8963,-77.045
3248,01-02-2023 15:07,01-02-2023 15:25,38.90728677,-76.99916661,38.9154,-77.0446
3249,01-02-2023 15:08,01-02-2023 15:11,38.895914,-77.026064,38.894851,-77.02324
3250,01-02-2023 15:08,01-02-2023 15:17,38.90071063,-77.04644859,38.915544,-77.038252
3251,01-02-2023 15:08,01-02-2023 15:19,38.887378,-77.001955,38.89994163,-76.99489653
3252,01-02-2023 15:08,01-02-2023 15:23,38.924103,-77.04072867,38.9,-77.05
3253,01-02-2023 15:08,01-02-2023 15:47,38.8997,-77.023086,38.89816396,-77.0318976
3254,01-02-2023 15:09,01-02-2023 15:12,38.9066,-77.05152,38.908905,-77.04478
3255,01-02-2023 15:09,01-02-2023 15:16,38.89830174,-77.04691261,38.905424,-77.034674
3256,01-02-2023 15:09,01-02-2023 15:17,38.90849,-77.063586,38.89846038,-77.05305219
3257,01-02-2023 15:09,01-02-2023 15:39,38.856425,-77.049232,38.889955,-77.000349
3258,01-02-2023 15:10,01-02-2023 15:10,38.92812111,-77.02379465,38.92812111,-77.02379465
3259,01-02-2023 15:10,01-02-2023 15:14,38.9101,-77.0444,38.90980063,-77.03442693
3260,01-02-2023 15:10,01-02-2023 15:14,38.92284916,-77.04252452,38.923583,-77.050046
3261,01-02-2023 15:10,01-02-2023 15:17,38.89967,-77.003666,38.908643,-77.012365
3262,01-02-2023 15:10,01-02-2023 15:18,38.901539,-77.046564,38.89832574,-77.02795878
3263,01-02-2023 15:10,01-02-2023 15:18,38.813474,-77.053734,38.812718,-77.044097
3264,01-02-2023 15:10,01-02-2023 15:20,38.881044,-77.111768,38.85930562,-77.10201859
3265,01-02-2023 15:10,01-02-2023 15:24,38.897857,-77.026975,38.929464,-77.027822
3266,01-02-2023 15:10,01-02-2023 15:27,38.9076926,-77.07151249,38.9190185,-77.034449
3267,01-02-2023 15:11,01-02-2023 15:19,38.905108,-77.05687567,38.893438,-77.076389
3268,01-02-2023 15:11,01-02-2023 15:19,38.89728305,-77.02219069,38.90864,-77.02277
3269,01-02-2023 15:11,01-02-2023 15:35,38.89622604,-76.99278563,38.886266,-77.022241
3270,01-02-2023 15:11,01-02-2023 15:35,38.89622604,-76.99278563,38.886266,-77.022241
3271,01-02-2023 15:11,01-02-2023 15:42,38.908094,-77.026975,38.92478459,-77.02232748
3272,01-02-2023 15:12,01-02-2023 15:14,38.87502274,-77.00575411,38.871841,-77.00591
3273,01-02-2023 15:12,01-02-2023 15:15,38.9375,-77.0328,38.931991,-77.032956
3274,01-02-2023 15:12,01-02-2023 15:17,38.87947661,-77.11456329,38.87887,-77.1207
3275,01-02-2023 15:12,01-02-2023 15:17,38.912719,-77.022155,38.9126,-77.0135
3276,01-02-2023 15:12,01-02-2023 15:18,38.90293157,-76.99840486,38.894972,-77.003135
3277,01-02-2023 15:12,01-02-2023 15:18,38.92812111,-77.02379465,38.928893,-77.03625
3278,01-02-2023 15:12,01-02-2023 15:20,38.888282,-77.111066,38.87887,-77.1207
3279,01-02-2023 15:12,01-02-2023 15:21,38.82175,-77.047494,38.812351,-77.040691
3280,01-02-2023 15:12,01-02-2023 15:26,38.905697,-77.005483,38.927497,-76.997194
3281,01-02-2023 15:12,01-02-2023 15:26,38.926102,-77.03665,38.902314,-77.0591415
3282,01-02-2023 15:12,01-02-2023 15:27,38.91473433,-77.0035715,38.92,-77.03
3283,01-02-2023 15:12,01-02-2023 15:28,38.876697,-77.0178975,38.876697,-77.0178975
3284,01-02-2023 15:12,01-02-2023 15:36,38.84712905,-77.11255029,38.86034391,-77.09367156
3285,01-02-2023 15:12,01-02-2023 15:37,38.9319,-77.0388,38.905126,-77.056887
3286,01-02-2023 15:12,01-02-2023 15:51,38.918155,-77.004746,38.928893,-77.03625
3287,01-02-2023 15:13,01-02-2023 15:16,38.92232434,-77.02708572,38.9172,-77.0259
3288,01-02-2023 15:13,01-02-2023 15:17,38.84712905,-77.11255029,38.852248,-77.105022
3289,01-02-2023 15:13,01-02-2023 15:24,38.88409515,-76.99523449,38.886266,-77.022241
3290,01-02-2023 15:13,01-02-2023 15:28,38.91121359,-77.00225651,38.9086,-77.0323
3291,01-02-2023 15:14,01-02-2023 15:18,38.90731645,-77.00069815,38.899972,-76.998347
3292,01-02-2023 15:14,01-02-2023 15:20,38.90293157,-76.99840486,38.89696,-77.00493
3293,01-02-2023 15:14,01-02-2023 15:23,38.918809,-77.041571,38.903584,-77.044789
3294,01-02-2023 15:14,01-02-2023 15:24,38.844711,-76.987823,38.821563,-77.001095
3295,01-02-2023 15:14,01-02-2023 15:26,38.876823,-77.002161,38.89696,-77.00493
3296,01-02-2023 15:14,01-02-2023 15:29,38.832431,-77.049772,38.80704,-77.059817
3297,01-02-2023 15:14,01-02-2023 15:45,38.93,-77.03,38.93,-77.02
3298,01-02-2023 15:15,01-02-2023 15:20,38.9,-77.03,38.9,-77.03
3299,01-02-2023 15:15,01-02-2023 15:21,38.88044,-77.025236,38.87885438,-77.00572729
3300,01-02-2023 15:15,01-02-2023 15:23,38.894573,-77.01994,38.8851,-77.0023
3301,01-02-2023 15:15,01-02-2023 15:26,38.925636,-77.027112,38.915544,-77.038252
3302,01-02-2023 15:15,01-02-2023 15:27,38.94,-76.99,38.95,-77
3303,01-02-2023 15:15,01-02-2023 15:34,38.890539,-77.049383,38.89816396,-77.0318976
3304,01-02-2023 15:15,01-02-2023 15:36,38.918155,-77.004746,38.918809,-77.041571
3305,01-02-2023 15:15,01-02-2023 15:42,38.90571079,-77.04731762,38.89967,-77.003666
3306,01-02-2023 15:16,01-02-2023 15:20,38.901539,-77.046564,38.896104,-77.049882
3307,01-02-2023 15:16,01-02-2023 15:22,38.89410017,-77.0242895,38.889955,-77.000349
3308,01-02-2023 15:16,01-02-2023 15:29,38.896104,-77.049882,38.905303,-77.050264
3309,01-02-2023 15:16,01-02-2023 15:36,38.876823,-77.002161,38.910993,-76.985854
3310,01-02-2023 15:17,01-02-2023 15:18,38.911268,-77.041829,38.912648,-77.041834
3311,01-02-2023 15:17,01-02-2023 15:21,38.884916,-77.005965,38.887378,-77.001955
3312,01-02-2023 15:17,01-02-2023 15:21,38.90582717,-77.03254183,38.898301,-77.039643
3313,01-02-2023 15:17,01-02-2023 15:22,38.905509,-77.065246,38.9076926,-77.07151249
3314,01-02-2023 15:17,01-02-2023 15:24,38.812718,-77.044097,38.817019,-77.050105
3315,01-02-2023 15:17,01-02-2023 15:25,38.852276,-77.10511483,38.86,-77.09
3316,01-02-2023 15:17,01-02-2023 15:25,38.915417,-77.012289,38.92240364,-76.99602306
3317,01-02-2023 15:17,01-02-2023 15:32,38.894919,-77.046587,38.9190185,-77.034449
3318,01-02-2023 15:17,01-02-2023 15:34,38.890539,-77.049383,38.898164,-77.031898
3319,01-02-2023 15:17,01-02-2023 15:34,38.890539,-77.049383,38.898164,-77.031898
3320,01-02-2023 15:17,01-02-2023 15:36,38.90088,-77.048911,38.88044,-77.025236
3321,01-02-2023 15:17,01-02-2023 15:47,38.90866883,-77.0123745,38.93,-77.03
3322,01-02-2023 15:18,01-02-2023 15:19,38.902204,-77.04337,38.9003,-77.0429
3323,01-02-2023 15:18,01-02-2023 15:24,38.918036,-77.045487,38.903584,-77.044789
3324,01-02-2023 15:18,01-02-2023 15:26,38.946182,-77.08059,38.955016,-77.069956
3325,01-02-2023 15:18,01-02-2023 15:28,38.900358,-77.012108,38.902674,-77.021392
3326,01-02-2023 15:18,01-02-2023 15:33,38.876823,-77.002161,38.879819,-77.037413
3327,01-02-2023 15:18,01-02-2023 15:34,38.890539,-77.049383,38.898164,-77.031898
3328,01-02-2023 15:18,01-02-2023 15:34,38.890539,-77.049383,38.898164,-77.031898
3329,01-02-2023 15:18,01-02-2023 15:36,38.897218,-77.072143,38.9121,-77.0387
3330,01-02-2023 15:18,01-02-2023 15:50,38.926102,-77.03665,38.909858,-77.038566
3331,01-02-2023 15:19,01-02-2023 15:22,38.88701008,-77.09525675,38.884734,-77.093485
3332,01-02-2023 15:19,01-02-2023 15:23,38.9222105,-76.99606617,38.92,-77
3333,01-02-2023 15:19,01-02-2023 15:24,38.905697,-77.005483,38.897108,-77.011616
3334,01-02-2023 15:19,01-02-2023 15:26,38.905697,-77.005483,38.915,-77.0078
3335,01-02-2023 15:19,01-02-2023 15:31,38.88637194,-77.01770067,38.89967,-77.003666
3336,01-02-2023 15:20,01-02-2023 15:22,38.911268,-77.041829,38.912648,-77.041834
3337,01-02-2023 15:20,01-02-2023 15:24,38.9066,-77.05152,38.90071063,-77.04644859
3338,01-02-2023 15:20,01-02-2023 15:27,38.886978,-77.013769,38.881185,-77.001828
3339,01-02-2023 15:20,01-02-2023 15:28,38.886978,-77.013769,38.881185,-77.001828
3340,01-02-2023 15:20,01-02-2023 15:32,38.9076926,-77.07151249,38.89846038,-77.05305219
3341,01-02-2023 15:20,01-02-2023 15:33,38.900413,-76.982872,38.889955,-77.000349
3342,01-02-2023 15:21,01-02-2023 15:24,38.88409515,-76.99523449,38.881185,-77.001828
3343,01-02-2023 15:21,01-02-2023 15:24,38.908905,-77.04478,38.9101,-77.0444
3344,01-02-2023 15:21,01-02-2023 15:26,38.90071063,-77.04644859,38.908905,-77.04478
3345,01-02-2023 15:21,01-02-2023 15:26,38.90731645,-77.00069815,38.900412,-77.001949
3346,01-02-2023 15:21,01-02-2023 15:29,38.818748,-77.047783,38.805317,-77.049883
3347,01-02-2023 15:21,01-02-2023 15:32,38.90506687,-77.04177886,38.902674,-77.021392
3348,01-02-2023 15:21,01-02-2023 15:41,38.8896,-76.9769,38.905737,-77.02227
3349,01-02-2023 15:22,01-02-2023 15:24,38.909858,-77.038566,38.90980063,-77.03442693
3350,01-02-2023 15:22,01-02-2023 15:26,38.89608691,-77.07145214,38.890863,-77.074893
3351,01-02-2023 15:22,01-02-2023 15:27,38.90273216,-76.99514991,38.907908,-76.99707
3352,01-02-2023 15:22,01-02-2023 15:30,38.918155,-77.004746,38.927497,-76.997194
3353,01-02-2023 15:22,01-02-2023 15:46,38.886978,-77.013769,38.89428,-77.023979
3354,01-02-2023 15:22,01-02-2023 15:48,38.9418,-77.0251,38.895914,-77.026064
3355,01-02-2023 15:22,01-02-2023 15:49,38.907908,-76.99707,38.919077,-77.000648
3356,01-02-2023 15:22,01-02-2023 15:52,38.926102,-77.03665,38.88409515,-76.99523449
3357,01-02-2023 15:23,01-02-2023 15:25,38.8577851,-77.05169767,38.85438052,-77.0534116
3358,01-02-2023 15:23,01-02-2023 15:28,38.952369,-77.002721,38.951596,-77.012808
3359,01-02-2023 15:23,01-02-2023 15:32,38.87885438,-77.00572729,38.886952,-76.996806
3360,01-02-2023 15:23,01-02-2023 15:38,38.90093,-77.018677,38.89994163,-76.99489653
3361,01-02-2023 15:23,01-02-2023 15:38,38.89832574,-77.02795878,38.87885438,-77.00572729
3362,01-02-2023 15:23,01-02-2023 15:39,38.9126,-77.0135,38.89892547,-77.04885238
3363,01-02-2023 15:24,01-02-2023 15:25,38.911268,-77.041829,38.912648,-77.041834
3364,01-02-2023 15:24,01-02-2023 15:34,38.88409515,-76.99523449,38.8896,-76.9769
3365,01-02-2023 15:24,01-02-2023 15:34,38.89892547,-77.04885238,38.915544,-77.038252
3366,01-02-2023 15:24,01-02-2023 15:35,38.88345,-77.021741,38.9024,-77.02622
3367,01-02-2023 15:24,01-02-2023 15:36,38.880012,-77.107854,38.88701008,-77.09525675
3368,01-02-2023 15:24,01-02-2023 15:45,38.886266,-77.022241,38.863743,-77.013814
3369,01-02-2023 15:25,01-02-2023 15:28,38.908142,-77.038359,38.9121,-77.0387
3370,01-02-2023 15:25,01-02-2023 15:45,38.89500867,-77.003246,38.912719,-77.022155
3371,01-02-2023 15:25,01-02-2023 15:59,38.91,-76.98,38.91,-76.98
3372,01-02-2023 15:26,01-02-2023 15:31,38.900358,-77.012108,38.90733256,-77.01536044
3373,01-02-2023 15:26,01-02-2023 15:31,38.888255,-77.0494365,38.894919,-77.046587
3374,01-02-2023 15:26,01-02-2023 15:34,38.90034167,-77.00226333,38.88409515,-76.99523449
3375,01-02-2023 15:26,01-02-2023 15:36,38.897108,-77.011616,38.88111673,-77.01769933
3376,01-02-2023 15:26,01-02-2023 15:36,38.931991,-77.032956,38.917761,-77.04062
3377,01-02-2023 15:26,01-02-2023 15:36,38.876697,-77.0178975,38.8851,-77.0023
3378,01-02-2023 15:26,01-02-2023 15:37,38.915544,-77.038252,38.89968,-77.041539
3379,01-02-2023 15:26,01-02-2023 15:38,38.91,-77.03,38.9,-77.06
3380,01-02-2023 15:26,01-02-2023 15:39,38.926102,-77.03665,38.89824329,-77.02623546
3381,01-02-2023 15:26,01-02-2023 15:41,38.903819,-77.0284,38.917761,-77.04062
3382,01-02-2023 15:26,01-02-2023 15:42,38.8947955,-77.046583,38.9308,-77.0315
3383,01-02-2023 15:26,01-02-2023 15:43,38.907073,-77.002109,38.894474,-76.974828
3384,01-02-2023 15:26,01-02-2023 15:49,38.928893,-77.03625,38.8997,-77.023086
3385,01-02-2023 15:26,01-02-2023 15:49,38.89967,-77.003666,38.89830174,-77.04691261
3386,01-02-2023 15:27,01-02-2023 15:36,38.934405,-77.032687,38.9177645,-77.032096
3387,01-02-2023 15:27,01-02-2023 15:38,38.832431,-77.049772,38.80704,-77.059817
3388,01-02-2023 15:27,01-02-2023 15:42,38.920387,-77.025672,38.9066,-77.05152
3389,01-02-2023 15:27,01-02-2023 15:43,38.992375,-77.100104,38.964992,-77.103381
3390,01-02-2023 15:27,01-02-2023 15:46,38.886978,-77.013769,38.89428,-77.023979
3391,01-02-2023 15:27,01-02-2023 15:48,38.880992,-77.135271,38.880992,-77.135271
3392,01-02-2023 15:28,01-02-2023 15:33,38.91,-77.02,38.915,-77.0078
3393,01-02-2023 15:28,01-02-2023 15:37,38.876823,-77.002161,38.89696,-77.00493
3394,01-02-2023 15:28,01-02-2023 15:37,38.897108,-77.011616,38.897108,-77.011616
3395,01-02-2023 15:28,01-02-2023 15:42,38.88,-77,38.89967,-77.003666
3396,01-02-2023 15:28,01-02-2023 15:47,38.899984,-76.992725,38.905737,-77.02227
3397,01-02-2023 15:28,01-02-2023 15:52,38.905303,-77.050264,38.92232434,-77.02708572
3398,01-02-2023 15:29,01-02-2023 15:34,38.908905,-77.04478,38.90980063,-77.03442693
3399,01-02-2023 15:29,01-02-2023 15:42,38.88291548,-76.98790669,38.89622604,-76.99278563
3400,01-02-2023 15:29,01-02-2023 15:50,38.890539,-77.049383,38.91261359,-77.07432264
3401,01-02-2023 15:30,01-02-2023 15:35,38.88111673,-77.01769933,38.88044,-77.025236
3402,01-02-2023 15:30,01-02-2023 15:35,38.90168183,-77.05116933,38.905509,-77.065246
3403,01-02-2023 15:30,01-02-2023 15:36,38.923583,-77.050046,38.924088,-77.040787
3404,01-02-2023 15:30,01-02-2023 15:38,38.90864,-77.02277,38.910972,-77.00495
3405,01-02-2023 15:30,01-02-2023 15:38,38.9126,-77.0135,38.9024,-77.02622
3406,01-02-2023 15:30,01-02-2023 15:53,38.9172,-77.0259,38.892244,-77.033234
3407,01-02-2023 15:30,01-02-2023 16:03,38.803124,-77.040363,38.802893,-77.072558
3408,01-02-2023 15:30,01-02-2023 16:09,38.869442,-77.104503,38.864838,-77.056873
3409,01-02-2023 15:30,01-02-2023 16:17,38.8792,-76.9953,38.92812111,-77.02379465
3410,01-02-2023 15:31,01-02-2023 15:36,38.88345,-77.021741,38.876697,-77.0178975
3411,01-02-2023 15:31,01-02-2023 15:36,38.90571079,-77.04731762,38.90071063,-77.04644859
3412,01-02-2023 15:31,01-02-2023 15:40,38.90257109,-77.01366663,38.91613685,-77.02200294
3413,01-02-2023 15:31,01-02-2023 15:40,38.9,-77.02,38.90728677,-76.99916661
3414,01-02-2023 15:31,01-02-2023 15:40,38.91261359,-77.07432264,38.897218,-77.072143
3415,01-02-2023 15:31,01-02-2023 15:41,38.91121359,-77.00225651,38.899972,-76.998347
3416,01-02-2023 15:31,01-02-2023 15:42,38.894919,-77.046587,38.9059,-77.0325
3417,01-02-2023 15:31,01-02-2023 15:43,38.82,-77,38.81,-76.99
3418,01-02-2023 15:31,01-02-2023 15:43,38.905844,-77.039991,38.915417,-77.012289
3419,01-02-2023 15:31,01-02-2023 15:44,38.909394,-77.048728,38.909394,-77.048728
3420,01-02-2023 15:31,01-02-2023 15:44,38.897857,-77.026975,38.916787,-77.028139
3421,01-02-2023 15:31,01-02-2023 16:26,38.899703,-77.008911,38.882629,-77.109366
3422,01-02-2023 15:32,01-02-2023 15:35,38.887378,-77.001955,38.886952,-76.996806
3423,01-02-2023 15:32,01-02-2023 15:35,38.912648,-77.041834,38.912644,-77.04564
3424,01-02-2023 15:32,01-02-2023 15:35,38.9101,-77.0444,38.9121,-77.0387
3425,01-02-2023 15:32,01-02-2023 15:37,38.90244373,-77.00824589,38.90304,-77.019027
3426,01-02-2023 15:32,01-02-2023 15:38,38.905697,-77.005483,38.897108,-77.011616
3427,01-02-2023 15:32,01-02-2023 15:39,38.908142,-77.038359,38.908094,-77.026975
3428,01-02-2023 15:32,01-02-2023 15:40,38.88409515,-76.99523449,38.88732,-76.983569
3429,01-02-2023 15:32,01-02-2023 15:43,38.9154,-77.0446,38.9076926,-77.07151249
3430,01-02-2023 15:32,01-02-2023 15:46,38.956354,-77.03293017,38.924088,-77.040787
3431,01-02-2023 15:32,01-02-2023 15:49,38.90071063,-77.04644859,38.897446,-77.009888
3432,01-02-2023 15:33,01-02-2023 15:38,38.88409515,-76.99523449,38.884916,-77.005965
3433,01-02-2023 15:33,01-02-2023 15:41,38.894972,-77.003135,38.88732,-76.983569
3434,01-02-2023 15:33,01-02-2023 15:41,38.89,-77.02,38.88,-77
3435,01-02-2023 15:33,01-02-2023 15:49,38.90071063,-77.04644859,38.897446,-77.009888
3436,01-02-2023 15:33,01-02-2023 15:49,38.879819,-77.037413,38.852929,-77.049723
3437,01-02-2023 15:33,01-02-2023 15:51,38.90257109,-77.01366663,38.88111673,-77.01769933
3438,01-02-2023 15:34,01-02-2023 15:45,38.915417,-77.012289,38.913046,-77.032008
3439,01-02-2023 15:34,01-02-2023 15:45,38.876697,-77.0178975,38.871841,-77.00591
3440,01-02-2023 15:34,01-02-2023 15:46,38.918199,-77.027171,38.924088,-77.040787
3441,01-02-2023 15:34,01-02-2023 15:49,38.987,-77.029417,38.961339,-77.027855
3442,01-02-2023 15:34,01-02-2023 15:51,38.9126795,-77.07430883,38.89830174,-77.04691261
3443,01-02-2023 15:34,01-02-2023 15:51,38.876823,-77.002161,38.89696,-77.00493
3444,01-02-2023 15:35,01-02-2023 15:41,38.90980063,-77.03442693,38.912648,-77.041834
3445,01-02-2023 15:35,01-02-2023 15:42,38.881044,-77.111768,38.8881,-77.09308
3446,01-02-2023 15:35,01-02-2023 15:43,38.9076926,-77.07151249,38.916442,-77.0682
3447,01-02-2023 15:35,01-02-2023 15:44,38.87885438,-77.00572729,38.88044,-77.025236
3448,01-02-2023 15:35,01-02-2023 15:45,38.9101,-77.0444,38.912719,-77.022155
3449,01-02-2023 15:35,01-02-2023 15:50,38.969599,-76.937288,38.955349,-76.968084
3450,01-02-2023 15:35,01-02-2023 15:57,38.9498525,-77.08018967,38.929464,-77.027822
3451,01-02-2023 15:36,01-02-2023 15:37,38.90980063,-77.03442693,38.909858,-77.038566
3452,01-02-2023 15:36,01-02-2023 15:40,38.910972,-77.00495,38.905697,-77.005483
3453,01-02-2023 15:36,01-02-2023 15:52,38.90088,-77.048911,38.90304,-77.019027
3454,01-02-2023 15:36,01-02-2023 15:57,38.88791377,-77.12801456,38.896456,-77.104562
3455,01-02-2023 15:36,01-02-2023 16:00,38.92246783,-76.992766,38.9224892,-76.9926703
3456,01-02-2023 15:36,01-02-2023 16:16,38.93625083,-77.08718767,38.8803,-76.9862
3457,01-02-2023 15:37,01-02-2023 15:40,38.85438052,-77.0534116,38.8577851,-77.05169767
3458,01-02-2023 15:37,01-02-2023 15:41,38.91,-77.03,38.908142,-77.038359
